1,Afghanistan,142.06081278333446
2,Albania,35.67394035069853
3,Algeria,522.7310610635516
4,Andorra,66.33852119550052
5,Angola,11.13002676508857
6,Antigua and Barbuda,17.405247931110118
7,Argentina,330.359406669482
8,Armenia,56.89576534039221
9,Australia,119.00771579589278
10,Austria,727.7457812189276
11,Azerbaijan,42.039336346499404
12,Bahamas,24.30149412608497
13,Bahrain,10.188524248033486
14,Bangladesh,303.5012182595006
15,Barbados,16.460924383267603
16,Belarus,159.65880471720212
17,Belgium,9763.550770966283
18,Belize,15.268166599462786
19,Benin,9.145356121427684
20,Bhutan,0.
21,Bolivia,160.29196156304778
22,Bosnia and Herzegovina,150.43713515091846
23,Botswana,4.8947688417021995
24,Brazil,14781.216153890822
25,Brunei,2.0214822981856884
26,Bulgaria,125.99569978476289
27,Burkina Faso,62.98326443993827
28,Burma,9.616939120936276
29,Burundi,3.4419242590297765
30,Cabo Verde,3.460113989418681
31,Cambodia,0.
32,Cameroon,127.05702013601645
33,Canada,6211.480513053014
34,Central African Republic,0.7178398104616457
35,Chad,50.558958196110645
36,Chile,445.6073092677366
37,China,5468.779396814995
38,Colombia,530.4394056173447
39,Comoros,1.7448518024032669
40,Congo (Brazzaville),16.96164365858815
41,Congo (Kinshasa),47.8867175821776
42,Costa Rica,11.732678518235158
43,Cote d'Ivoire,28.573841562505056
44,Croatia,116.49421729202366
45,Cuba,89.48678541589835
46,Cyprus,21.253912527362175
47,Czechia,342.9985691689587
48,Denmark,603.1928789399728
49,Diamond Princess,17.673265817474668
50,Djibouti,7.781104701447373
51,Dominica,0.
52,Dominican Republic,402.551972422028
53,Ecuador,2985.9605671141317
54,Egypt,550.610090060394
55,El Salvador,24.807212443079862
56,Equatorial Guinea,8.975384888150243
57,Eritrea,0.
58,Estonia,75.45916363794984
59,Eswatini,2.6505655318482244
60,Ethiopia,4.467542534424938
61,Fiji,0.
62,Finland,323.0519446150742
63,France,30975.962875972735
64,Gabon,8.032564862615429
65,Gambia,5.678380793715289
66,Georgia,14.219054782232746
67,Germany,9168.903794991586
68,Ghana,25.842724230817474
69,Greece,196.028095470335
70,Grenada,0.
71,Guatemala,33.95325408738065
72,Guinea,17.51039135686709
73,Guinea-Bissau,5.348883026381865
74,Guyana,18.969448785163983
75,Haiti,15.851833762516508
76,Holy See,0.
77,Honduras,127.61280326327629
78,Hungary,498.0947092740794
79,Iceland,12.397443469539056
80,India,2722.6123444893033
81,Indonesia,1114.0520541710976
82,Iran,7239.565885692635
83,Iraq,130.07669652918787
84,Ireland,1715.5153837322023
85,Israel,318.92805171572445
86,Italy,35713.027642152665
87,Jamaica,11.028879321434964
88,Japan,878.9497576528494
89,Jordan,10.137612696893346
90,Kazakhstan,28.73974259404425
91,Kenya,42.25654626550702
92,"Korea, South",311.1731896960927
93,Kosovo,32.762610233504844
94,Kuwait,98.49187787932928
95,Kyrgyzstan,13.70434776435985
96,Laos,0.
97,Latvia,25.810089341393628
98,Lebanon,27.180168308577112
99,Lesotho,0.
100,Liberia,35.57173205673134
101,Libya,7.734187963763386
102,Liechtenstein,2.629924242467692
103,Lithuania,72.48682172726572
104,Luxembourg,127.36986293385787
105,Madagascar,1.7281514317213371
106,Malawi,6.794546702741968
107,Malaysia,126.35971894178618
108,Maldives,3.470960195005177
109,Mali,60.45701562790881
110,Malta,7.232657811007467
111,Mauritania,4.199348395819896
112,Mauritius,15.300003306134569
113,Mexico,5147.841249415394
114,Moldova,218.54385971288278
115,Monaco,9.405366133844092
116,Mongolia,0.
117,Montenegro,13.748188265676905
118,Morocco,192.7673465877124
119,Mozambique,0.
120,MS Zaandam,27.689955370540897
121,Namibia,0.
122,Nepal,2.130914346591635
123,Netherlands,6277.16320464813
124,New Zealand,26.02627064657256
125,Nicaragua,10.219075020512566
126,Niger,70.34018731327376
127,Nigeria,167.1734231836193
128,North Macedonia,120.12374783025074
129,Norway,269.4318789092433
130,Oman,25.642776532543138
131,Pakistan,835.2388548154807
132,Panama,286.13879617182783
133,Papua New Guinea,0.
134,Paraguay,11.299853113339276
135,Peru,2573.738347791754
136,Philippines,825.2154995760526
137,Poland,930.4778115549707
138,Portugal,1374.6929107346132
139,Qatar,15.553714996050209
140,Romania,1176.760961520093
141,Russia,2688.3765442341632
142,Rwanda,0.
143,Saint Kitts and Nevis,0.
144,Saint Lucia,0.
145,Saint Vincent and the Grenadines,0.
146,San Marino,52.92136514063291
147,Sao Tome and Principe,8.431226918706056
148,Saudi Arabia,285.38726928061277
149,Senegal,27.968192491816847
150,Serbia,250.99096820218884
151,Seychelles,0.
152,Sierra Leone,34.9665066114401
153,Singapore,20.734077026462494
154,Slovakia,33.474305307743656
155,Slovenia,129.80200151887638
156,Somalia,55.464086884307854
157,South Africa,282.9603734432577
158,South Sudan,4.472375019747474
159,Spain,31522.45499929305
160,Sri Lanka,9.364610591027128
161,Sudan,90.68792601173577
162,Suriname,11.747836879604932
163,Sweden,3757.028219892187
164,Switzerland,2182.6194923527037
165,Syria,10.117510984517327
166,Taiwan*,10.049718677428173
167,Tajikistan,7.366953535601296
168,Tanzania,27.331736099916625
169,Thailand,66.82535113563961
170,Timor-Leste,0.
171,Togo,12.61393580094375
172,Trinidad and Tobago,17.43827138210934
173,Tunisia,59.61018816379092
174,Turkey,4446.355129379458
175,Uganda,0.
176,Ukraine,539.3835528002699
177,United Arab Emirates,200.5532420749313
178,United Kingdom,35863.4678290485
179,Uruguay,27.032843773444643
180,US,93804.34732861977
181,Uzbekistan,12.80771412144434
182,Venezuela,7.452404617219989
